"x","y","cellNos","raw_2011_ascii","thppm","SAGA_wetness_index","MRRTF","Filled_DEM","drainage_2011","Altitude_Above_Channel_Network","survey","sampleNos"
"246",340581.473,6381986.86,0,26.1703,11.6615915298462,16.94322,0.012378,62.62125,4.006531,19.543667,1,18
"247",349758.813,6373386.47,0,26.3272,11.5028343200684,15.774607,2.93434,72.052254,2.090521,17.150864,1,7
"248",345164.349,6375692.41,0,27.647751,9.0006046295166,20.472311,2.238511,49.90844,2.391908,5.398617,1,2
"249",347959.261,6371895.14,0,25.92465,8.79518699645996,15.163477,0.320896,71.057251,4.148969,10.81657,1,39
"250",339432.103,6381088.89,0,25.90748,13.3113813400269,11.797844,1.296334,91.360748,4.129229,41.390568,1,13
"251",341735.396,6380196.46,0,26.425249,11.0272979736328,10.253471,2.945564,89.843498,2.985429,51.692207,1,2
"252",339255.643,6368781.02,0,25.59988,6.64734792709351,12.956705,0.689234,139.067703,3.99442,22.247292,1,17
"253",344230.89,6369491.61,0,26.46258,8.60924434661865,17.960665,1.938701,68.507751,4.434206,3.478401,1,18
"254",340507.697,6365772.42,0,25.676821,4.56239604949951,8.598682,0.003523,175.053497,4.992467,65.441162,1,4
"255",343878.032,6381684.28,0,29.43471,7.22624588012695,19.89204,0.301539,34.620251,2.452682,4.998678,1,3
"256",344829.705,6372761.57,0,25.528271,10.2144956588745,18.939816,0.698023,57.3685,3.625889,5.58326,1,20
"257",342759.385,6366193.33,0,26.793501,5.83503484725952,16.175625,0.50957,94.261513,4.791699,5.725876,1,23
"258",344222.056,6381095.24,0,29.63452,7.22135400772095,18.924772,1.372778,42.855251,2.522043,12.645357,1,3
"259",338562.371,6369883.25,0,25.305201,4.76355409622192,9.423179,0.001006,162.0327,4.607503,39.773956,1,6
"260",347473.393,6378393.13,0,26.640711,9.858078956604,9.635964,0.370314,115.518799,3.591642,72.259979,1,2
"261",340363.338,6376187.49,0,27.017719,9.68996810913086,14.45312,0.097148,72.808243,4.429802,14.147854,1,24
"262",341628.322,6379090.15,0,27.784691,10.1190557479858,13.873814,2.96993,71.403999,3.000079,31.407452,1,2
"263",346563.073,6379488.11,0,28.10714,13.2619514465332,9.849442,0.000384,108.799202,3.464927,67.553101,1,2
"264",340018.558,6375073.99,0,25.791571,9.58753967285156,15.678584,0.33268,74.915573,4.488116,5.747406,1,53
"265",339968.488,6375098.69,0,26.265869,9.44691276550293,16.589994,0.013479,72.721046,4.20705,3.678246,1,41
"266",340539.689,6379097.13,0,26.85803,11.878794670105,12.316395,0.441138,72.804749,3.358026,26.882099,1,5
"267",346983.853,6370388.49,0,27.437201,8.18144416809082,13.634697,2.802714,79.287247,3.944537,23.401108,1,4
"268",343330.08,6364982.43,0,26.44083,4.71137380599976,15.854247,2.665711,88.9645,4.972237,4.013977,1,7
"269",339571.742,6374886,0,26.55542,8.20621776580811,15.786501,0.039183,76.496246,4.229743,4.189499,1,36
"270",348513.058,6371580.9,0,27.45525,8.86324596405029,17.609598,3.518592,66.126747,2.084405,3.174648,1,1
"271",335158.042,6379483.97,0,25.753111,13.2502403259277,15.611043,4.964225,91.828751,4.913313,20.214752,1,4
"272",337862.432,6378091.13,0,25.71324,10.5035524368286,11.727506,0.223081,83.855003,4.975164,19.882805,1,30
"273",341564.585,6378383.79,0,27.05299,12.2795457839966,17.592571,0.452058,49.645,4.810603,8.575607,1,8
"274",346811.036,6370781.74,0,26.929621,8.18515300750732,15.446446,1.931249,70.381248,4.871237,15.120598,1,14
"275",345324.244,6374394.03,0,26.2323,9.65927505493164,21.055521,2.618145,50.000912,3.994936,2.840767,1,15
"276",344509.241,6377187.12,0,26.297091,8.33749485015869,20.737352,1.327374,45.533001,3.410264,4.961502,1,16
"277",343807.607,6374478.94,0,25.63625,12.7690229415894,12.959582,0.24475,77.549316,4.698435,24.80286,1,42
"278",340765.88,6374583.61,0,25.169279,10.9976434707642,13.278934,0.167748,86.621384,4.403808,14.620903,1,35
"279",341309.716,6381193.35,0,25.247169,12.7805967330933,9.677673,0.000208,94.553749,4.828963,55.042339,1,9
"280",339445.438,6381192.25,0,25.6157,13.1363382339478,12.992631,2.935031,92.583252,4.437471,42.716095,1,5
"282",336837.594,6382783.43,0,25.6127,12.034893989563,17.802195,1.42192,63.837639,4.900004,5.23138,1,23
"283",347550.347,6374970.8,0,26.01573,10.0623617172241,16.009951,3.952695,70.092743,3.982177,20.64666,1,5
"284",341106.442,6379889.2,0,25.847969,11.2898902893066,9.278271,0.009645,102.558998,4.352695,60.812988,1,7
"285",339008.448,6380785.92,0,26.4319,14.7305660247803,12.087648,2.85744,100.969002,4.560758,48.141998,1,3
"286",344858.992,6369695.56,0,26.119089,9.59738826751709,16.221996,0.879013,74.241737,4.884874,15.239212,1,30
"287",335979.833,6375487.15,0,25.718769,7.08489894866943,14.227039,0.250519,88.984818,4.573759,12.308685,1,31
"288",338758.713,6374685.38,0,26.218439,7.8693151473999,11.910048,2.550737,100.359596,4.936296,22.699318,1,10
"289",345615.384,6374593.75,0,26.097349,8.94123935699463,20.013321,2.970793,53.10244,3.993901,6.111259,1,18
"290",345163.575,6369984.24,0,26.0226,9.83390808105469,16.212563,0.120774,66.472748,4.098169,9.504795,1,43
"291",340728.254,6369987.09,0,26.629061,6.38999319076538,18.244619,0.044338,94.972,4.025304,0.101845,1,13
"292",338433.527,6372786.91,0,26.34926,6.77143383026123,12.839073,0.019962,115.916298,4.877258,9.786499,1,25
"293",341040.212,6370393.58,0,25.628361,5.93125057220459,17.143982,3.678188,101.833801,3.322593,10.359741,1,5
"294",347625.234,6370223.16,0,26.40564,9.47932624816895,12.765229,0.997806,81.030251,4.481886,23.84816,1,24
"295",341727.901,6382493.15,0,27.420601,10.9101209640503,9.376698,0.584249,97.478996,2.463289,60.855808,1,2
"296",341751.815,6379695.44,0,28.04792,9.84986209869385,10.141265,0.158317,85.632004,3.840976,47.035439,1,2
"297",337878.892,6379380.13,0,25.84169,10.6734294891357,14.480752,2.96876,79.838997,4.772168,17.3381,1,12
"298",342480.303,6370609.56,0,25.83617,6.85730123519897,15.495125,3.752273,103.309799,4.954338,29.680191,1,3
"299",344559.114,6369883.83,0,26.268419,9.59855461120605,18.169676,0.326731,64.067001,4.016349,3.402256,1,42
"300",338408.243,6369282.94,0,25.53863,4.67352247238159,12.319841,1.615147,151.328201,3.538392,24.058708,1,8
"301",337727.901,6377087.45,0,26.78215,10.4754028320312,19.107533,0.433195,64.525497,3.8745,1.33075,1,21
"302",339613.515,6367677.76,0,25.05257,7.20587539672852,15.550638,1.3769,131.796997,4.10491,7.156105,1,7
"303",346079.964,6370687.23,0,27.00079,8.49285411834717,20.719433,0.039856,52.16975,4.481272,0,1,12
"304",341005.063,6371182.66,0,25.52347,7.05400800704956,16.260729,0.051729,94.922752,4.203995,4.66877,1,29
"305",341965.394,6378293.69,0,27.794479,12.4466094970703,20.048048,1.561844,42.101749,2.933362,2.233013,1,3
"306",342830.665,6371789.61,0,26.05751,8.79264831542969,18.040974,1.449307,70.601501,4.441014,1.916878,1,31
"307",338804.508,6367784.39,0,25.3869,6.55456829071045,11.517388,0.004324,168.754501,4.017468,40.331406,1,6
"308",342389.057,6368574.11,0,25.63666,10.1496915817261,14.588529,0.065132,96.244247,4.996087,14.840042,1,39
"309",337029.59,6381484.54,0,25.612631,10.3508853912354,11.901755,0.116601,87.43956,4.999214,24.440582,1,31
"310",342509.513,6378092.72,0,25.60441,11.761456489563,17.350109,0.784549,55.780998,4.935121,15.845615,1,20
"311",338430.837,6373986.88,0,26.59631,6.85274171829224,11.17731,0.095165,110.016197,4.405086,22.259262,1,16
"312",337982.889,6371981.02,0,26.466391,7.21722078323364,11.941894,0.205224,137.200699,4.703928,14.799278,1,12
"313",341563.134,6372781.98,0,25.3627,10.3367719650269,13.707063,0.857295,82.878998,4.998632,4.777115,1,27
"314",346477.4,6377388.54,0,25.832911,9.40141677856445,16.858185,2.319214,61.875751,2.736979,19.496281,1,6
"315",343230.418,6380885.57,0,26.79854,7.22515153884888,16.713646,0.383549,47.289501,4.795682,16.098097,1,4
"316",349211.454,6377898.44,0,27.58807,12.0765142440796,12.578884,0.242689,113.547997,2.228234,68.19043,1,2
"317",343425.433,6378091.68,0,26.215879,8.95747852325439,20.745914,2.816924,44.799,2.371561,6.27861,1,9
"318",343896.412,6374195.32,0,25.68708,12.263298034668,10.867322,0.301344,88.594788,4.401777,35.369102,1,24
"319",342530.456,6371992.23,0,25.40506,8.73144054412842,16.099829,0.156297,77.403,4.961377,6.578171,1,37
"320",347278.014,6379881.73,0,29.990311,15.4064970016479,15.823189,0.005298,95.109497,4.280076,52.357044,1,1
"321",334912.337,6375483.86,0,26.174219,7.74071884155273,12.121813,1.903868,111.766998,4.848034,36.500572,1,4
"322",337559.599,6381590.81,0,26.07406,11.7077684402466,9.868802,0.863343,107.008598,4.111981,47.318821,1,6
"323",343877.821,6374483.37,0,25.545931,12.6670179367065,13.231461,0.275093,73.816139,4.737201,21.510132,1,43
"324",347280.86,6372389.31,0,26.113501,11.5476732254028,16.534769,0.0254,66.869003,3.885157,11.013443,1,27
"325",337852.74,6382765.65,0,25.5665,15.5195608139038,14.254812,0.012508,80.440498,4.405344,24.700413,1,16
"326",342155.594,6370587.76,0,25.707701,5.98490285873413,16.056393,3.958089,100.865501,4.052787,23.938385,1,10
"327",340256.575,6380086.29,0,25.78861,11.4636268615723,14.45882,1.62634,72.391747,4.382437,26.120491,1,15
"328",349775.691,6375984,0,25.89863,13.4809522628784,13.54741,0.189691,92.818024,4.643066,43.724472,1,9
"329",343928.106,6377482.98,0,26.667629,8.21431159973145,21.065914,0.368061,43.843498,2.938883,4.058857,1,10
"330",344352.913,6374783.62,0,25.92498,12.4046716690063,17.145485,0.121999,59.935829,4.6109,10.991695,1,37
"331",347331.766,6378885.56,0,27.58083,12.6361093521118,10.738801,0.002759,141.425507,3.690439,98.640091,1,2
"332",343660.944,6370292.23,0,26.373899,8.3645133972168,19.714979,2.454656,69.839249,4.54564,4.32959,1,12
"333",337379.207,6378688.78,0,25.597059,10.4216022491455,13.949215,1.484516,80.649773,4.922684,13.852837,1,33
"334",338330.603,6372088.74,0,26.860359,6.68060636520386,13.347259,0.711262,130.457794,4.888781,13.077278,1,11
"335",338093.295,6369984.28,0,25.56638,5.20003080368042,9.635784,0.443674,190.815994,3.845102,63.306274,1,4
"336",340762.55,6375783.55,0,25.433861,10.547532081604,14.412964,0.772413,78.566399,4.947741,18.143593,1,40
"337",347912.661,6375483.18,0,26.038931,10.6824645996094,16.911215,1.342821,65.238457,3.653919,16.712868,1,23
"338",343362.655,6381598.54,0,27.73732,8.27744007110596,17.657682,0.109879,47.383999,4.050377,17.256741,1,9
"339",339454.204,6372884.46,0,25.67259,6.60471343994141,13.994244,0.151536,110.2715,4.971705,12.684898,1,32
"340",342509.756,6380087.88,0,25.983311,7.88608646392822,14.865401,1.218426,59.921501,4.166657,25.631519,1,3
"341",349859.414,6373982.42,0,26.23329,12.9603204727173,16.254629,1.270212,67.628967,2.047274,14.25502,1,6
"176347",338784.8,6377590.5,176347,26.289351,8.24254894256592,19.500349,1.94004,58.770748,3.760143,1.866096,2,22
"381092",344284.8,6370015.5,381092,27.11607,9.23475933074951,19.491556,0.196731,63.2005,4.398488,1.216774,2,23
"289309",344709.8,6373415.5,289309,26.10812,11.3496580123901,19.497749,0.35631,53.152,4.018795,1.777359,2,24
"192754",343959.8,6376990.5,192754,26.254761,8.86500263214111,19.495691,1.195989,50.165749,4.016384,8.079056,2,20
"283231",344634.8,6373640.5,283231,26.310301,11.6011724472046,20.306015,1.219157,52.259251,4.482941,1.101772,2,17
"194822",345034.8,6376915.5,194822,25.927311,8.08583068847656,20.290504,2.98357,49.88525,3.868427,8.824631,2,15
"177085",340359.8,6377565.5,177085,26.93788,10.0204076766968,20.41157,0.221206,52.006001,2.657925,0.021328,2,12
"286403",339559.8,6373515.5,286403,25.80304,6.91926574707031,9.477365,0.457428,122.9515,4.763007,34.145302,2,10
"60361",341634.8,6381890.5,60361,25.5084,12.0185842514038,9.535429,8.7e-05,79.781998,4.000423,42.451859,2,10
"42010",338484.8,6382565.5,42010,26.325029,15.2584362030029,9.586166,0.508397,104.992798,3.55777,51.478992,2,2
"384872",337534.8,6369865.5,384872,25.638241,5.58792638778687,10.306806,0.824027,191.604294,4.159765,58.298935,2,4
"486991",342384.8,6366090.5,486991,26.627199,5.52377414703369,14.969893,0.377517,102.279503,4.946629,10.14534,2,25
"270738",336059.8,6374090.5,270738,26.139469,5.51268291473389,12.826565,0.137321,118.105598,4.876644,26.4636,2,9
"261764",347959.8,6374440.5,261764,25.8277,11.4528026580811,17.973764,1.018436,59.24474,3.072583,7.401737,2,20
"195305",340234.8,6376890.5,195305,26.614031,9.16287040710449,18.724409,0.33817,57.006748,3.086062,1.39296,2,22
"213896",349384.8,6376215.5,213896,26.30937,12.1666812896729,12.86762,0.561519,94.221123,3.076404,45.810638,2,1
"100271",343759.8,6380415.5,100271,28.57914,7.39111852645874,20.484409,0.391681,36.097752,2.170689,4.658497,2,6
"350925",349484.8,6371140.5,350925,27.29307,11.869065284729,13.109366,4.645401,90.886513,2.193136,30.585758,2,3
"431481",338384.8,6368140.5,431481,25.79929,4.45313358306885,9.034425,0.001517,205.409302,4.956702,70.588684,2,3
"486242",340534.8,6366115.5,486242,25.98214,4.57395792007446,9.004082,0.930428,173.274994,4.975157,63.238609,2,4
"85181",337759.8,6380965.5,85181,26.28698,10.6469221115112,9.937509,0.738308,118.7425,4.361962,58.409458,2,4
"180789",348584.8,6377440.5,180789,26.475479,11.4510717391968,11.936111,0.363296,103.044296,2.873139,57.482445,2,1
"118544",344959.8,6379740.5,118544,26.30632,11.4190263748169,9.18103,0.014101,75.165001,2.977766,38.237007,2,1
"209850",349484.8,6376365.5,209850,26.243549,12.6127872467041,12.102198,0.050606,95.798897,2.944647,47.575287,2,2
"501086",340384.8,6365565.5,501086,25.640039,4.57725763320923,13.018826,0.025501,144.382996,3.986991,34.11203,2,5
"427451",338884.8,6368290.5,427451,25.278931,6.4530725479126,14.473934,0.125989,144.494507,4.893725,18.96257,2,10
"547673",340684.8,6363840.5,547673,25.51836,6.759446144104,8.894303,0.87618,190.964005,4.96956,83.55394,2,0
"536839",339834.8,6364240.5,536839,25.73295,6.64617538452148,8.860607,0.001027,195.929993,4.589761,85.117569,2,1
"265026",345134.8,6374315.5,265026,28.365,10.3275489807129,21.897562,0.004839,47.043541,3.780442,0,2,2
"486399",344459.8,6366115.5,486399,28.36261,6.16684865951538,18.540384,0.098675,74.712997,4.264466,0.002647,2,5
"58228",338934.8,6381965.5,58228,25.56089,13.6921081542969,12.853801,0.40787,88.801247,4.860026,36.950462,2,19
"64959",338459.8,6381715.5,64959,25.803459,13.7296371459961,13.446246,0.612569,90.389,4.842289,35.76548,2,20
"305554",345834.8,6372815.5,305554,26.17523,7.35225534439087,20.803766,0.239919,48.584499,2.587088,0.373901,2,7
"306401",350134.8,6372790.5,306401,26.58923,11.0103330612183,13.020661,2.501266,82.923248,2.559344,26.854237,2,5
"277241",346759.8,6373865.5,277241,25.664801,9.12401008605957,17.593122,0.486001,58.330391,2.706932,7.823719,2,12
"242974",350709.8,6375140.5,242974,25.665911,9.28198719024658,16.194353,0.985162,67.795181,2.682962,15.909184,2,11
"57019",342459.8,6382015.5,57019,28.62182,11.9666118621826,17.975693,0.033085,37.48325,2.209323,4.948162,2,3
"76543",341184.8,6381290.5,76543,28.58606,12.5387773513794,9.441196,0.770339,107.087799,4.277088,66.973526,2,2
"466121",343759.8,6366865.5,466121,26.281679,6.61124086380005,14.065303,3.881671,101.760696,4.000689,21.79776,2,2
"291413",346684.8,6373340.5,291413,25.98173,10.4482431411743,16.481598,3.851492,70.780998,3.825072,19.414314,2,5
"175193",343684.8,6377640.5,175193,27.415701,8.45299434661865,20.764523,0.708562,45.313,2.65337,5.638229,2,12
"191999",341959.8,6377015.5,191999,25.816771,14.7936391830444,12.059498,0.313224,70.754753,2.634277,23.065601,2,3
"121777",341409.8,6379615.5,121777,27.557751,10.7167730331421,11.470797,0.181881,74.30175,2.415766,33.833786,2,5
"350841",347384.8,6371140.5,350841,26.769899,8.99248600006104,11.476181,0.344646,93.616753,2.411666,36.50882,2,2
"105497",339409.8,6380215.5,105497,25.5457,14.24831199646,12.791324,2.598488,80.58625,2.326893,29.425503,2,4
"255765",349859.8,6374665.5,255765,25.737261,14.145206451416,14.061756,2.387179,79.3405,3.468464,27.401352,2,5
"490317",341159.8,6365965.5,490317,25.485041,4.61621475219727,8.715223,0.353851,158.606796,4.842299,54.935287,2,5
"398357",337159.8,6369365.5,398357,26.16152,4.79515981674194,8.74016,0.000214,194.630707,4.824651,54.642303,2,2
"148967",346159.8,6378615.5,148967,25.169359,9.73728370666504,9.800437,6.2e-05,110.633003,2.530036,69.852829,2,2
"172010",348484.8,6377765.5,172010,28.964451,11.1441850662231,10.382214,0.026488,116.543297,2.348067,71.522354,2,1
"485531",339634.8,6366140.5,485531,25.851339,5.46749305725098,12.278954,0.339186,182.816498,3.963337,64.255959,2,3
"353209",339084.8,6371040.5,353209,25.761209,4.34234952926636,9.241757,0.740704,183.278,4.81325,68.463387,2,4
"465988",340434.8,6366865.5,465988,26.30024,5.28205585479736,8.872035,0.031244,173.3983,4.997272,60.401855,2,2
"482885",340984.8,6366240.5,482885,25.351061,4.80443382263184,9.408533,0.000117,171.831497,4.309509,66.537354,2,4
"403775",337609.8,6369165.5,403775,25.71623,3.68633794784546,9.258487,0.000123,179.411301,4.942739,40.119217,2,6
"521310",339734.8,6364815.5,521310,26.30448,6.18284845352173,10.158628,0.002486,178.160995,4.971641,65.62001,2,1
"117838",344184.8,6379765.5,117838,28.99472,10.3944940567017,18.579592,0.411377,45.01825,2.341186,10.367519,2,1
"133463",346684.8,6379190.5,133463,28.92976,12.7332353591919,11.070034,0.011314,97.605003,4.745872,56.017723,2,0
"125393",347434.8,6379490.5,125393,28.404869,14.8390607833862,10.231634,0.056366,123.496498,2.162928,80.839363,2,1
"189302",342034.8,6377115.5,189302,25.89352,14.8924827575684,13.138147,0.106064,68.264503,2.643927,21.44487,2,4
"214423",345684.8,6376190.5,214423,29.462259,8.39846134185791,21.461262,0.045912,42.82893,3.523325,0.273766,2,2
"201598",345684.8,6376665.5,201598,27.64616,8.86593723297119,21.395395,0.367084,41.271198,3.326194,0.34798,2,13
"520631",339634.8,6364840.5,520631,26.292259,6.43559598922729,10.555397,0.00033,187.800507,4.957526,74.704483,2,0
"513256",340884.8,6365115.5,513256,25.157471,5.47843503952026,8.959116,0.795042,180.606201,4.786863,74.414581,2,2
"27156",338384.8,6383115.5,27156,25.756729,15.0617208480835,13.538306,0.041885,85.345253,4.202026,31.641716,2,18
"33872",337534.8,6382865.5,33872,25.529791,15.1138772964478,14.087914,0.379184,78.172791,4.985216,21.607151,2,21
"524011",339759.8,6364715.5,524011,26.267349,6.26407146453857,8.768742,2.7e-05,189.955994,4.955017,77.79274,2,1
"96892",343659.8,6380540.5,96892,27.74128,7.0444483757019,22.224777,0.003867,30.868299,2.376547,0,2,7
"115803",343934.8,6379840.5,115803,29.061331,9.31499481201172,20.216702,0.023893,40.57975,2.228042,6.794201,2,4
"403767",337409.8,6369165.5,403767,25.585711,4.04645204544067,9.00436,0.000154,185.057999,4.974286,44.007706,2,6
"217211",347884.8,6376090.5,217211,29.21077,10.4070081710815,17.895565,0.02949,60.838871,4.287152,13.762127,2,2
"148333",347184.8,6378640.5,148333,24.94235,11.1117668151855,8.944253,0,126.8255,4.041962,84.161034,2,1
"553733",340309.8,6363615.5,553733,29.156931,6.38497591018677,8.750006,5e-06,193.822495,4.189441,85.659195,2,0
"477461",340384.8,6366440.5,477461,26.10714,4.72119235992432,10.750265,2.922927,192.706299,4.932511,80.044189,2,0
"467964",339209.8,6366790.5,467964,25.345409,7.37452793121338,11.478168,0.020559,206.201202,4.566509,80.33548,2,2
"413195",336859.8,6368815.5,413195,26.196989,4.22529125213623,13.021418,0.000343,196.325302,3.541636,48.903702,2,0
"171339",348584.8,6377790.5,171339,28.631559,11.3181705474854,9.838284,0.700641,127.459,4.160778,82.375153,2,1
"412520",336859.8,6368840.5,412520,26.214211,4.25661182403564,11.46451,0.000222,201.210205,3.996961,54.114426,2,3
"349577",349534.8,6371190.5,349577,27.22949,11.6315183639526,13.404123,4.874883,91.544998,2.974338,31.270382,2,1
"391607",337159.8,6369615.5,391607,26.271191,5.4584059715271,9.023986,6.7e-05,202.099503,4.992276,64.501831,2,0
"436861",337884.8,6367940.5,436861,25.71627,3.12060451507568,8.481956,0,213.510696,4.920578,68.789307,2,3
"166107",335909.8,6377965.5,166107,25.79196,15.2478017807007,14.102893,0.939762,100.841202,4.905643,29.9487,2,9
"110100",336359.8,6380040.5,110100,25.663851,9.40750980377197,14.498535,3.420021,92.75106,4.705716,18.455818,2,4
"164720",334984.8,6378015.5,164720,26.11227,12.5915508270264,15.746579,4.837894,102.414001,4.835798,30.964821,2,4
"141630",348359.8,6378890.5,141630,28.096411,9.49695682525635,13.006569,2.496128,131.678696,3.044914,87.60714,2,0
"415893",336809.8,6368715.5,415893,26.235149,4.29706001281738,11.849055,1.7e-05,205.635406,4.237175,57.160934,2,1
"20439",339209.8,6383365.5,20439,25.545309,11.1833753585815,12.910789,4.765162,87.373497,2.125862,37.086838,2,2
"189922",340659.8,6377090.5,189922,26.1446,10.9543514251709,12.391199,3.0631,79.460503,4.965255,26.853558,2,4
"108057",335909.8,6380115.5,108057,25.853399,10.5574245452881,16.756777,4.673382,79.282707,4.094092,7.130165,2,1
"277910",346609.8,6373840.5,277910,25.57303,8.75338935852051,17.672928,3.306046,58.73793,2.166935,8.589912,2,10
"485520",339359.8,6366140.5,485520,25.56563,6.68305635452271,9.911431,0.002592,211.440994,4.935467,91.2827,2,1
"63148",343809.8,6381790.5,63148,27.74128,7.40134906768799,21.692072,0.011092,29.78475,2.125384,0.329851,2,6
"132332",335284.8,6379215.5,132332,26.115891,13.5249156951904,16.456511,4.722631,89.801003,4.708992,18.266663,2,5
"373386",337259.8,6370290.5,373386,24.75947,6.30614709854126,9.139918,0,222.650299,4.981515,89.50061,2,2
"490268",339934.8,6365965.5,490268,25.57674,4.57076215744019,8.809756,0.097901,206.3022,4.931972,91.072693,2,0
"106726",336384.8,6380165.5,106726,25.63501,9.12056922912598,14.551682,3.083377,92.439613,4.392646,17.712921,2,7
"121594",336834.8,6379615.5,121594,25.56469,8.94940853118896,15.059353,4.585665,90.089981,4.374141,20.130363,2,5
"115893",346184.8,6379840.5,115893,27.54615,13.0177202224731,8.329071,0.18094,96.292747,2.235338,56.081944,2,4
"457805",338359.8,6367165.5,457805,26.084061,6.41980791091919,10.374429,0,213.960007,4.175262,83.007584,2,2
"368706",338384.8,6370465.5,368706,25.879749,5.29303312301636,10.081198,3.215894,181.7603,3.023594,58.643143,2,0
